LAMMPS data file via write_data, version 10 Sep 2025, timestep = 9000, units = metal

256 atoms
1 atom types

-0.3465434781031682 14.786543478103404 xlo xhi
-0.3465434781031682 14.786543478103404 ylo yhi
-0.3465434781031682 14.786543478103404 zlo zhi

Masses

1 63.546

Atoms # atomic

81 1 0.560939992048188 0.9792963002943713 1.0323212283979566 0 0 0
7 1 2.680980202856713 1.0231553792325152 2.6830409678233824 0 0 0
21 1 1.3667871043025142 3.265784583469729 1.609256417042646 0 0 0
199 1 3.7872655417218315 1.64550166470134 0.38418878840937387 0 0 1
86 1 3.6954119236225074 2.98756453438515 3.1914410584068036 0 0 0
22 1 4.196441642701352 4.225315486798847 0.7296416275249482 0 0 0
83 1 1.1834460642592002 2.7267490927629314 4.164857816011999 0 0 0
20 1 5.936923993629003 2.786889961898538 1.9297622278928963 0 0 0
75 1 5.668922425412556 1.3442986603175096 4.1012792507964155 0 0 0
76 1 4.801357703751406 0.2259117931795479 2.182754536617236 0 0 0
152 1 7.895261740661741 4.031357944858673 2.0803260497957425 0 0 0
74 1 8.22179225197855 1.7444454452038043 2.978370856133236 0 0 0
12 1 8.828686340635356 2.2519407681261536 0.4694642949926593 0 0 0
136 1 6.111082148666266 3.7956320273446016 4.37816297465942 0 0 0
198 1 6.193914982461957 3.3945377012000564 -0.19750702051046964 0 0 1
251 1 7.101555966347993 0.8181195317111345 1.0075383663454462 0 1 1
33 1 13.632943986838818 2.6114359868425194 0.45483496673815427 -1 0 0
67 1 13.366725407084413 0.5418333955396792 1.7690655614585826 -1 0 0
15 1 13.63372633995191 2.975704814034866 2.981233613823419 0 0 0
28 1 10.15298346665191 3.0535597486447923 3.4282500385951837 0 0 0
127 1 10.630246153520302 1.3130891644024119 2.0725039967835266 0 1 0
80 1 12.286957501422503 1.1890411281503113 3.961333808101119 0 0 0
17 1 11.710678835082494 3.7780983597304676 1.52616002227595 -1 0 0
96 1 14.64582060363164 0.6930092361794333 3.763058061981341 0 0 0
65 1 11.716730790942744 0.5876173652596931 -0.3074754627233703 -1 0 0
124 1 9.905508975233593 0.12130022430494197 4.138630545508773 0 1 0
34 1 1.298447267458559 5.46744867755521 3.2745870367411385 0 0 0
39 1 0.4969080666311204 8.804968463465912 0.5430505178490728 0 0 0
117 1 1.7442189956984233 7.952118544062229 2.884589635377962 0 0 0
104 1 3.49707472498511 6.546191189879115 2.467195564802178 0 0 0
235 1 2.9864190198675837 8.226198516277396 -0.15944039219585354 0 0 1
103 1 4.3836430673139555 8.719443237706159 3.9852211221672516 0 0 0
229 1 1.1749886093372142 6.5912163041593885 0.9703322554383333 0 0 1
9 1 9.382972966869133 4.71681449014773 0.47100164367311914 0 0 0
101 1 5.297202676132538 5.2666871077245085 2.852665764810131 0 0 0
41 1 4.9007550535314754 6.894483655403034 -0.11630170460151626 0 0 0
91 1 8.736154134221376 8.878404838152882 2.4649690687352264 0 0 0
44 1 6.974953994298505 8.228815205594925 0.40817958810340804 0 0 0
157 1 9.56044902597574 5.242369592829424 4.114579285188045 0 0 0
43 1 5.559934612143331 7.717826998221577 2.2797631447671978 0 0 0
23 1 9.515338066049209 6.479216752485885 2.0597924879129517 0 0 0
42 1 7.0536524651900825 5.617838426381699 0.4349883265506833 0 0 0
107 1 7.511030820564576 6.575615055214372 3.6414158393937908 0 0 0
113 1 14.587754415757622 6.863247097158347 3.0742660681729332 -1 0 0
226 1 14.003868317840768 4.8516848022247 1.2942658819704154 -1 0 1
218 1 11.526282351875215 5.9985894037151475 0.2992367602638245 0 0 1
35 1 14.720627218363258 9.121010133700288 2.7825160669192983 -1 0 0
88 1 10.601226195796954 8.482780780047246 0.6887298215985469 0 0 0
185 1 10.850732732410115 7.7125272030372365 3.4267251861917796 0 0 0
92 1 12.670906444710626 7.730231556865904 1.6668467286370934 0 0 0
45 1 12.00256437893533 5.480963738771487 2.9639805455118724 0 0 0
48 1 13.888829988182867 6.898179284139882 -0.16038606629671054 0 0 0
110 1 13.007529359253763 8.403065795205691 4.359595025898577 0 0 0
4 1 2.3717432122327717 14.451053571809444 0.9124106140999166 0 -1 0
68 1 1.3116500246050966 14.267222834577115 3.692100673134834 0 -1 0
114 1 1.8158754274228825 10.329113219926466 2.1080358649862085 0 0 0
5 1 3.7298264083596475 13.41479057768657 2.6878008638267348 0 -1 0
164 1 2.010098071499554 9.947759222012095 4.611056891625645 0 0 0
2 1 -0.10254702839673566 13.70037155035893 1.9003447940903104 0 -1 0
116 1 2.8652809968477855 12.012896263033696 0.6677701678442225 0 0 0
181 1 3.9299418778341275 10.990357672326848 3.0329522623232528 0 0 0
59 1 4.297695660554315 9.770915199359042 1.1272216673635804 0 0 0
128 1 0.5900621717279457 11.66490361148755 3.6415216949546463 1 0 0
77 1 8.988502280745996 14.63941923452209 2.215899612405582 0 -1 0
56 1 4.709806363333606 13.996101159008882 0.3301459075293257 0 0 0
69 1 6.772557478354333 14.112393279023753 3.350982499993731 0 -1 0
72 1 7.782520251367389 13.191769597056433 0.6398334308535326 0 -1 0
123 1 8.655709502081002 10.052144988625107 4.423158634683135 0 0 0
6 1 5.979681635729655 11.976453069120979 4.466223267827186 0 -1 0
120 1 5.681699266519141 12.329281320734655 1.691995289929078 0 0 0
57 1 6.441813899697811 9.835122176706705 2.9951396270400044 0 0 0
60 1 8.089885497448563 11.647100061954493 2.5007411589258832 0 0 0
254 1 7.206150219157614 10.896107891210692 0.4399091496066373 0 0 1
58 1 10.339971267450391 12.013726629431245 2.9359573838654907 0 0 0
109 1 11.593582179242993 14.073244776399848 2.760404606568655 0 0 0
51 1 14.67603523994806 11.13447375552783 1.1090162494522802 -1 0 0
112 1 12.912195116883616 12.524773786196349 1.972805316452615 0 0 0
14 1 10.588720249310548 13.492202724736343 0.44720768365171437 0 -1 0
63 1 10.075724168322806 10.690307972244472 0.8636166075801877 0 0 0
111 1 13.318594344610714 10.828607601311738 3.844864532137514 0 0 0
47 1 12.125820540616727 10.1556105585932 2.15217757665567 0 0 0
93 1 14.01924221997892 13.493687430894273 4.434770069900694 0 -1 0
